scientific_name,regional_pool_count,city_count,pc1,pc2,pc3,pc4,trophic_niche,foraging_niche,is_noctural,iucn_red_list_2020,realm,cluster,cluster_half,cluster_double
Lanius meridionalis,2,0,0.446204020251913,-0.00541328964249763,-0.36761880173063,-0.0345559726565989,Invertivore,Invertivore sally ground,FALSE,VU,Palearctic,1,1,1
Eurocephalus ruppelli,1,0,0.349338620947691,-0.156216462756631,-0.503151172477637,0.019157829333039,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Lanius vittatus,17,9,-0.89636800618291,0.0395903331362902,-0.50662480921778,-0.0636149583609539,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Lanius senator,14,3,-0.327809722210169,0.052749594441225,-0.298334662373035,0.103014212960438,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius sphenocercus,8,1,0.899241811744118,0.115426939595325,-0.391983369987457,-0.108152453991143,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Lanius schach,43,25,0.402310485961989,-0.056773164275578,-0.520925300335513,-0.140741834043394,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Coracias abyssinicus,2,1,1.34986754202196,-0.581475957073571,-0.385019734185729,-0.0979318681000544,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Coracias naevius,2,0,2.0554734558643,-0.648609845098071,-0.349571622447807,-0.110536573997032,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Coracias cyanogaster,1,1,1.76098347693233,-0.580090067406483,-0.197164345661254,0.101612766404745,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Coracias garrulus,15,0,1.83210758863425,-0.59621873738325,-0.277665282345244,-0.108490726383761,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Podargus strigoides,2,2,2.93235039070171,-0.445961978313692,-0.903445552896923,0.42460639279639,Invertivore,Invertivore sally ground,TRUE,LC,Australian,8,7,8
Actenoides concretus,1,0,1.02857820861408,-1.47597737807711,0.0244956754065886,0.404076806285252,Invertivore,Invertivore sally ground,FALSE,NT,Indo_Malay,1,1,1
Halcyon chelicuti,3,0,-0.0573001890744999,-1.20862116789539,0.185472701230204,0.52615916912854,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,107
Ispidina picta,5,2,-1.69878627301491,-1.40129083337148,0.385930977765299,0.587004996436537,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,14,13,18
Lacedo pulchella,1,0,0.422856438720473,-1.52496654722754,-0.156624889972517,0.432646331905087,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Todiramphus chloris,8,6,0.997860141522979,-1.65832740504647,-0.00717526225588594,0.30947497460819,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Halcyon cyanoventris,1,0,1.48877510261694,-1.67532039860633,-0.0194295142514307,0.304069140522758,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,15,14,19
Actenoides lindsayi,1,1,1.25501920943386,-1.23142697288562,-0.0492707293665154,0.286420610556275,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Halcyon senegalensis,3,3,0.880412048916895,-1.36415587484177,-0.0433022264186368,0.327741197851022,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Halcyon leucocephala,4,1,0.424362367849569,-1.45055189459024,-0.0914791087810013,0.135138360694117,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Todiramphus sanctus,3,3,0.398870014094022,-1.47073369807837,0.104153920442253,0.354971495816755,Invertivore,Invertivore sally ground,FALSE,LC,Australian,1,1,1
Ceyx erithaca,6,1,-1.09967785434115,-1.79916385850326,0.533426635612821,0.687095029150736,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,14,13,18
Halcyon pileata,17,2,1.42942346075273,-1.84355786707989,-0.0430955410308927,0.135988264843811,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,15,14,19
Halcyon albiventris,3,3,0.87726368267191,-1.4578681903948,0.045200230448331,0.20720914461953,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Halcyon malimbica,2,0,1.39155320437621,-1.55239176923386,-0.0483770882329723,0.309050186101609,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,25,1,36
Conopophaga aurita,1,0,-1.00694522311895,0.13270815751175,0.327093414654021,0.535845467410596,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Conopophaga lineata,4,2,-0.995108919348344,0.238404402770538,0.209334182216276,0.202690756867064,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Conopophaga melanops,3,0,-1.22330484249302,-0.0941317234113402,0.291573020636565,0.608698282099086,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Coracina novaehollandiae,2,2,1.32324787120325,0.124253210969882,-0.471453719107653,-0.233551479247907,Invertivore,Invertivore sally ground,FALSE,LC,Australian,1,1,1
Sialia currucoides,8,4,-0.741864964569849,0.336821745555281,-0.0339394555787914,-0.262569102917646,Invertivore,Invertivore sally ground,FALSE,LC,Nearctic,1,1,1
Sialia sialis,13,11,-0.87323362172534,0.243323305391376,-0.0682913325283375,-0.0276995988907082,Invertivore,Invertivore sally ground,FALSE,LC,Nearctic,1,1,1
Xolmis cinereus,4,3,0.400076593835746,-0.00219790764250908,-0.11068693948511,-0.261757399329013,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Xolmis pyrope,1,1,-0.322666575505336,0.105874588124404,-0.055838442727855,-0.288477237951124,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Xolmis velatus,2,0,0.098264477311625,-0.108191265581197,0.0318839393861173,-0.0564496991063905,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Knipolegus orenocensis,1,0,-1.15856068255029,-0.0395804244757827,-0.174710713174583,-0.0472022603266891,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Phelpsia inornata,1,0,-0.500319216297067,0.0756722997360362,-0.352916462529814,-0.119600198131887,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Xolmis irupero,1,0,-0.569428048438089,0.0821008744683143,-0.121492884847611,-0.282063588600702,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Xolmis coronatus,1,0,0.111134234124845,0.0786632175391111,-0.104484840086673,-0.290235668746131,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Petroica goodenovii,2,0,-2.39434382213167,0.297097520196843,-0.0182373006105871,-0.107234101945722,Invertivore,Invertivore sally ground,FALSE,LC,Australian,1,1,1
Petroica boodang,2,1,-1.93114452385941,0.24356784997283,-0.00387586348597568,-0.239000523642337,Invertivore,Invertivore sally ground,FALSE,LC,Australian,1,1,1
Eopsaltria australis,2,2,-1.27561064103202,0.350113313851848,-0.0813174389562073,-0.144867362837281,Invertivore,Invertivore sally ground,FALSE,LC,Australian,1,1,1
Microeca fascinans,2,2,-1.67800999177707,0.369699040988921,-0.313943923643426,-0.0397799829196679,Invertivore,Invertivore sally ground,FALSE,LC,Australian,1,1,1
Pithys albifrons,1,0,-1.21474558986107,-0.175832175139338,0.328392570290342,0.16588330782159,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Gymnopithys rufigula,1,0,-0.66171103891114,-0.129046840581188,0.290217698278818,0.120906281697836,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,1,1,1
Falco cenchroides,2,2,1.82864879556892,0.423982966658142,-0.689694726335089,-0.0126524834870243,Invertivore,Invertivore sally ground,FALSE,LC,Australian,5,1,5
Falco newtoni,1,1,1.30340931233938,0.384023188171779,-0.5337563972362,0.171307910778209,Invertivore,Invertivore sally ground,FALSE,LC,Madagascar,1,1,1
Falco rupicoloides,2,0,2.3410267495504,0.452229871857744,-0.558920455326466,-0.00216255144498445,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,4,4,4
Oenanthe leucopyga,1,0,-0.707093289820914,0.215137545515857,0.00664409118204423,-0.2364600619137,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Phoenicurus phoenicurus,29,10,-1.61626117035124,0.287668662595211,-0.0500476725066875,-0.196241396176605,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Saxicola leucurus,1,0,-1.70647779704513,0.315952095080619,0.0845520107245405,0.0502376619148652,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Melaenornis pammelaina,3,2,-0.632476662810978,0.348733938379103,-0.233682071314219,-0.24344006549037,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Agricola pallidus,4,0,-0.960357608638948,0.210609205283602,-0.0899649596277105,-0.183074481536199,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Saxicola caprata,27,13,-1.67310887269954,0.284117572208528,0.00384877543192552,0.0222285041344414,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Oenanthe melanura,1,0,-1.40632742634494,0.107767843014045,-0.0509958540875088,-0.344278713617157,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Oenanthe pleschanka,4,0,-1.26713528803604,0.316142094909422,0.0472895968403815,-0.314796368484983,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe isabellina,18,4,-0.699203729706063,0.264007478158058,0.181981775828093,-0.146599806973135,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe familiaris,3,2,-1.21933932155852,0.224804028252246,0.0867393917793977,-0.290250853989445,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Phoenicurus ochruros,46,27,-1.54631045334272,0.426642250264351,0.0680537581265372,-0.374607823472195,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Bradornis mariquensis,1,0,-0.895190199616102,0.265592676150587,-0.169929392336268,-0.18612080863549,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Phoenicurus hodgsoni,3,1,-1.42960203596012,0.420100419438381,-0.0713555107996617,-0.342579842158914,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe oenanthe,23,8,-0.968005392831806,0.344625425475235,0.194837832593926,-0.168046429044782,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Phoenicurus frontalis,3,1,-1.53645797517707,0.469751342579129,-0.136435469941532,-0.344932308465917,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Saxicola rubetra,16,4,-1.50839487914437,0.305119884501783,0.0295329364781857,0.015346395420763,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe xanthoprymna,1,0,-1.05418472840104,0.204169424380794,0.088063495932678107,-0.157111064785647,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Myrmecocichla monticola,2,1,-0.365038578538128,0.113571163784495,0.0399855971896536,-0.357322514817932,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Bradornis microrhynchus,2,0,-1.22390895387161,0.220288398623913,-0.118815743135632,-0.129090418722207,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Saxicola torquatus,6,3,-1.74396703107406,0.243214546680575,0.0966813587735224,0.0144024417870459,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe finschii,4,0,-0.911893953630126,0.259867662835478,0.188041788266771,-0.115649309314163,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Phoenicurus auroreus,19,16,-1.5233859125776,0.323877187089512,-0.0388405984953752,-0.248509228331837,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe hispanica,13,3,-1.4311610600791,0.184216398541479,-0.0442096776126477,-0.335388066430821,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe chrysopygia,2,0,-0.963305404350408,0.165119430186533,0.103663034669808,-0.272482831073893,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe cypriaca,2,0,-1.43783976448771,0.166825448868035,0.0332834143015167,-0.200774842630907,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Phoenicurus erythronotus,1,0,-1.35830286490673,0.486024692294215,-0.0597329920108496,-0.390549717185447,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Melaenornis silens,4,2,-0.810642941850112,0.20963668120457,-0.117320203226062,-0.256810779646101,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Melaenornis edolioides,2,0,-0.58754297919758,0.29260160523596,-0.329274455272041,-0.338298925242769,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Phoenicurus coeruleocephala,1,0,-1.65111878254829,0.462806078698693,-0.0730163450357356,-0.335206164078092,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Monticola rufocinereus,2,0,-0.90597327672628,0.0122576672709763,0.028912226434999,-0.0722367439689664,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Oenanthe pileata,3,1,-0.615906393649528,0.0807903620799167,0.0478232408363403,-0.140436076618144,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Saxicola ferreus,8,2,-1.57512258599893,0.166764388193348,-0.125972475821697,-0.0645350827521668,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Oenanthe fusca,11,8,-1.37983601635923,-0.0108319189032169,-0.267643718509025,-0.361223006872068,Invertivore,Invertivore sally ground,FALSE,LC,Indo_Malay,1,1,1
Emarginata sinuata,1,0,-1.36943540452521,0.295245435318712,0.211202408911558,-0.166271440169129,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Monticola saxatilis,7,0,0.0334055703633837,0.0435402800443258,0.219568849999517,-0.145887789266385,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe deserti,12,1,-1.15299397043684,0.210261824887871,0.0824564006234,-0.448690795913595,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe picata,5,0,-1.0708401488334,0.273385053537298,-0.0394558681704522,-0.26323747563537,Invertivore,Invertivore sally ground,FALSE,LC,Palearctic,1,1,1
Oenanthe bottae,1,0,-0.927224262453217,0.0362176279846768,-0.0416693549802644,-0.194014082033461,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Pinarochroa sordida,1,1,-1.27209172231758,0.41324729214601,0.193937775621679,-0.099241116736566,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Kaupifalco monogrammicus,3,1,2.42905931008891,0.369238268416806,-0.320798061478765,0.0508596274745549,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,4,4,4
Chelictinia riocourii,1,0,1.27803772983984,0.452092628549985,-0.875421638456655,-0.270626084371571,Invertivore,Invertivore sally ground,FALSE,LC,Afrotropic,1,1,1
Helicolestes hamatus,1,0,2.98305341528795,0.187147137028806,-0.0894161368330634,-0.150026003044374,Invertivore,Invertivore sally ground,FALSE,LC,Neotropic,2,2,2
Asio flammeus,43,6,2.49388294248986,0.578785730467375,-0.392154956625386,-0.015219306351545,Vertivore,Vertivore air to surface,TRUE,LC,Palearctic,4,4,4
Asio madagascariensis,1,0,2.91015150499178,0.227268874954348,-0.385386415126681,0.139268821057618,Vertivore,Vertivore air to surface,TRUE,LC,Madagascar,2,2,2
Asio clamator,7,2,2.97876079088249,0.309428904948081,-0.296355923334459,0.169517443628622,Vertivore,Vertivore air to surface,TRUE,LC,Neotropic,2,2,2
Asio capensis,3,1,2.60110295977893,0.567889203286624,-0.386747018113631,0.0309748163924451,Vertivore,Vertivore air to surface,TRUE,LC,Afrotropic,4,4,4
Asio otus,32,5,2.33610069383667,0.531408009648228,-0.310136654599563,0.040766618438056,Vertivore,Vertivore air to surface,TRUE,LC,Palearctic,4,4,4
Tyto capensis,1,0,2.79161109012531,0.525456233136619,-0.00251584045417885,-0.0902759393338008,Vertivore,Vertivore air to surface,TRUE,LC,Afrotropic,2,2,2
Tyto longimembris,2,0,2.83592549509716,0.484088012665118,-0.0559356894950607,-0.0332525117214941,Vertivore,Vertivore air to surface,TRUE,LC,Indo_Malay,2,2,2
Falco tinnunculus,78,40,1.87370194429273,0.442290507200094,-0.623063414570873,0.0597782178643306,Vertivore,Vertivore air to surface,FALSE,LC,Palearctic,5,1,5
Falco rusticolus,4,0,4.24393047617674,0.539406637122541,-0.260162306532885,0.21747165700836,Vertivore,Vertivore air to surface,FALSE,LC,Nearctic,2,2,2
Falco mexicanus,9,3,3.54107079705232,0.431014383276077,-0.378658454217702,0.105520156972994,Vertivore,Vertivore air to surface,FALSE,LC,Nearctic,2,2,2
Accipiter brevipes,4,2,1.86783050666047,0.605050044416376,-0.551425594960636,-0.0261672513816412,Vertivore,Vertivore air to surface,FALSE,LC,Palearctic,5,1,5
Circus assimilis,2,0,3.65553131796708,0.693679190692964,-0.621549274483481,-0.469471348501427,Vertivore,Vertivore air to surface,FALSE,LC,Australian,2,2,2
Circus approximans,2,1,3.77378328412267,0.666504507875224,-0.368958732675196,-0.272363192581215,Vertivore,Vertivore air to surface,FALSE,LC,Australian,2,2,2
Circus cinereus,4,0,3.05913215693822,0.685799379027357,-0.609737820806437,-0.455281347286135,Vertivore,Vertivore air to surface,FALSE,LC,Neotropic,4,4,4
Circus hudsonius,23,15,3.01517345669577,0.662125195426675,-0.37474155869022,-0.218407902644875,Vertivore,Vertivore air to surface,FALSE,LC,Palearctic,2,2,2
Hieraaetus morphnoides,2,1,3.63261614194451,0.520726614805915,-0.326309828154656,-0.0762634236544801,Vertivore,Vertivore air to surface,FALSE,LC,Australian,2,2,2
Circus cyaneus,32,1,3.01517345669577,0.662125195426675,-0.37474155869022,-0.218407902644875,Vertivore,Vertivore air to surface,FALSE,LC,Palearctic,2,2,2
Circus macrourus,23,0,2.96604337779444,0.703367694948329,-0.565091245145573,-0.341627387469667,Vertivore,Vertivore air to surface,FALSE,NT,Palearctic,4,4,4
Circus maurus,1,0,3.31634814046313,0.694565011827856,-0.552121882563144,-0.356567795698354,Vertivore,Vertivore air to surface,FALSE,EN,Afrotropic,2,2,2
Buteo lineatus,17,14,3.47864392828382,0.499075882431526,-0.310668031482778,0.0165833636388258,Vertivore,Vertivore air to surface,FALSE,LC,Nearctic,2,2,2
Polemaetus bellicosus,1,0,5.7929663440514,0.631886482400625,-0.126858923153905,-0.0545207094535095,Vertivore,Vertivore air to surface,FALSE,EN,Afrotropic,2,2,2
Buteo albonotatus,11,1,3.79519301364475,0.554024807579083,-0.45549252225396,-0.17180485936522,Vertivore,Vertivore air to surface,FALSE,LC,Neotropic,2,2,2
Aquila verreauxii,4,0,5.99066496544648,0.64150522538293,-0.366350277829,-0.321759575989157,Vertivore,Vertivore air to surface,FALSE,LC,Afrotropic,2,2,2
Buteo rufofuscus,3,1,4.47317048174881,0.717240923945003,-0.133689561471127,-0.0367580110813945,Vertivore,Vertivore air to surface,FALSE,LC,Afrotropic,2,2,2
Aquila audax,2,1,5.8447814603863,0.441170686226688,-0.469099018789053,-0.279696019565972,Vertivore,Vertivore air to surface,FALSE,LC,Australian,2,2,2
Circus ranivorus,5,1,3.43585332424236,0.582727041310523,-0.477826331582762,-0.350578194088825,Vertivore,Vertivore air to surface,FALSE,LC,Afrotropic,2,2,2
Circus buffoni,3,0,3.63937061265518,0.432567162122571,-0.635155344076809,-0.44371722357455,Vertivore,Vertivore air to surface,FALSE,LC,Neotropic,2,2,2
Elanus axillaris,2,2,2.25906415863009,0.433317766149659,-0.32526569210967,-0.0324306843638027,Vertivore,Vertivore air to surface,FALSE,LC,Australian,4,4,4
Geranoaetus melanoleucus,6,2,5.14657655564847,0.552551223257246,-0.0764313659290716,-0.047218674725532,Vertivore,Vertivore air to surface,FALSE,LC,Neotropic,2,2,2
Circus melanoleucos,9,1,2.88605334318048,0.646763182940024,-0.564122558404357,-0.343784477889655,Vertivore,Vertivore air to surface,FALSE,LC,Palearctic,4,4,4
Geranoaetus polyosoma,4,2,3.84567282426004,0.54953961831374,-0.325737775785156,-0.00698728966540441,Vertivore,Vertivore air to surface,FALSE,LC,Neotropic,2,2,2
Aquila nipalensis,26,2,5.40640614275944,0.520018793666931,-0.24401642992869,-0.12406803314089,Vertivore,Vertivore air to surface,FALSE,EN,Palearctic,2,2,2
Spizaetus melanoleucus,3,0,4.07343848367178,0.442148934996979,-0.531697492022119,-0.259362452175632,Vertivore,Vertivore air to surface,FALSE,LC,Neotropic,2,2,2
Circus pygargus,27,1,2.66633057425969,0.808494747935424,-0.592869757574276,-0.42642356660812,Vertivore,Vertivore air to surface,FALSE,LC,Palearctic,4,4,4
