"LOCALITY_ID","SAMPLE_ID"
"L1650652","0"
"L6271908","0"
"L4093520","0"
"L616744","0"
"L3151641","0"
"L999878","0"
"L1967722","0"
"L828438","0"
"L144858","0"
"L385285","0"
"L189743","0"
"L1516346","0"
"L3047910","0"
"L283889","0"
"L837847","0"
"L144859","0"
"L3449842","0"
"L916913","0"
"L368175","0"
"L8110430","0"
"L9911770","0"
"L2439998","0"
"L834429","0"
"L715412","0"
"L5948468","0"
"L210015","0"
"L1295119","0"
"L3852891","0"
"L1356421","0"
"L1631268","0"
"L3016220","0"
"L5215210","0"
"L10324127","0"
"L632761","0"
"L838208","0"
"L2336316","0"
"L8035079","0"
"L2190721","0"
"L790380","0"
"L2466967","0"
"L3544992","0"
"L1816699","0"
"L2610396","0"
"L5159370","0"
"L3096245","0"
"L4026124","0"
"L616218","0"
"L1017166","0"
"L1901744","0"
"L3155768","0"
"L2591837","0"
"L1799566","0"
"L8235136","0"
"L845821","0"
"L826628","0"
"L5164569","0"
"L1264834","0"
"L523723","0"
"L1350789","0"
"L278127","0"
"L296377","0"
"L1037405","0"
"L4134522","0"
"L5281570","0"
"L283126","0"
"L2020727","0"
"L6340394","0"
"L3671797","0"
"L8509138","0"
"L1799570","0"
"L6080224","0"
"L1785370","0"
"L632770","0"
"L2573369","0"
"L506632","0"
"L790377","0"
"L274774","0"
"L1849260","0"
"L421287","0"
"L6763292","0"
"L1793884","0"
"L1802173","0"
"L787060","0"
"L2190730","0"
"L1018490","0"
"L525218","0"
"L1367734","0"
"L1292244","0"
"L794104","0"
"L290964","0"
"L834107","0"
"L300517","0"
"L4011569","0"
"L9307860","0"
"L1794321","0"
"L902259","0"
"L778207","0"
"L1128562","0"
"L4045576","0"
"L1293088","0"
"L8938419","0"
"L1785376","0"
"L4166444","0"
"L5171952","0"
"L884458","0"
"L4808622","0"
"L2721494","0"
"L786778","0"
"L1796419","0"
"L5208476","0"
"L109144","0"
"L4838262","0"
"L2123475","0"
"L2190723","0"
"L283805","0"
"L288752","0"
"L491873","0"
"L7591086","0"
"L5683142","0"
"L1598118","0"
"L195298","0"
"L1133165","0"
"L6126637","0"
"L4649370","0"
"L3735213","0"
"L1785378","0"
"L235472","0"
"L1847433","0"
"L7122470","0"
"L2609188","0"
"L2235451","0"
"L715580","0"
"L1051393","0"
"L1563924","0"
"L867490","0"
"L1403648","0"
"L8383069","0"
"L482407","0"
"L2617135","0"
"L10258903","0"
"L4005096","0"
"L2124257","0"
"L389013","0"
"L1797866","0"
"L4681499","0"
"L6616110","0"
"L524406","0"
"L2987636","0"
"L1433619","0"
"L1782365","0"
"L5586080","0"
"L293496","0"
"L8356324","0"
"L8224141","0"
"L5080580","0"
"L5410109","0"
"L1285332","0"
"L1603661","0"
"L722804","0"
"L298357","0"
"L1441085","0"
"L5188053","0"
"L819486","0"
"L1393159","0"
"L1643612","0"
"L5941148","0"
"L5196165","0"
"L207576","0"
"L2039008","0"
"L169814","0"
"L4009428","0"
"L765536","0"
"L676313","0"
"L5855446","0"
"L1010190","0"
"L1327280","0"
"L4643377","0"
"L319287","0"
"L619821","0"
"L1392189","0"
"L455913","0"
"L9855071","0"
"L243047","0"
"L10813367","0"
"L4691333","0"
"L476032","0"
"L1398031","0"
"L1782882","0"
"L1817865","0"
"L801973","0"
"L4493600","0"
"L3235456","0"
"L1832970","0"
"L2438721","0"
"L5227829","0"
"L5182350","0"
"L304811","0"
"L1788971","0"
"L1794490","0"
"L4061758","0"
"L1790681","0"
"L523536","0"
"L148822","0"
"L609644","0"
"L4462112","0"
"L2190727","0"
"L467686","0"
"L1847450","0"
"L4994243","0"
"L2501810","0"
"L7487644","0"
"L1786981","0"
"L5278084","0"
"L188890","0"
"L297912","0"
"L8271714","0"
"L1342265","0"
"L1546078","0"
"L1416641","0"
"L2501874","0"
"L2438773","0"
"L835012","0"
"L714112","0"
"L4723505","0"
"L2466964","0"
"L299426","0"
"L2805113","0"
"L1845132","0"
"L2697698","0"
"L996212","0"
"L852362","0"
"L5070511","0"
"L2480164","0"
"L870575","0"
"L468942","0"
"L4469563","0"
"L1305728","0"
"L1814716","0"
"L10404088","0"
"L483854","0"
"L5116780","0"
"L2305194","0"
"L1185681","0"
"L483548","0"
"L2357453","0"
"L247765","0"
"L2708837","0"
"L1099706","0"
"L2350778","0"
"L327599","0"
"L2541131","0"
"L404746","0"
"L3246465","0"
"L1396935","0"
"L292678","0"
"L300743","0"
"L404597","0"
"L612612","0"
"L299114","0"
"L256326","0"
"L251767","0"
"L229904","0"
"L2442664","0"
"L596267","0"
"L2209806","0"
"L1047875","0"
"L389015","0"
"L7174661","0"
"L293428","0"
"L3575884","0"
"L2891769","0"
"L599103","0"
"L516986","0"
"L1440142","0"
"L1918391","0"
"L2714029","0"
"L1571409","0"
"L302089","0"
"L8259505","0"
"L302456","0"
"L2846780","0"
"L1800092","0"
"L5813113","0"
"L1869424","0"
"L1815757","0"
"L2987624","0"
"L5199505","0"
"L1821247","0"
"L2594366","0"
"L474134","0"
"L2914233","0"
"L3238741","0"
"L2741553","0"
"L8031385","0"
"L1412003","0"
"L3311662","0"
"L550233","0"
"L1226042","0"
"L766750","0"
"L3037894","0"
"L469437","0"
"L614792","0"
"L191220","0"
"L300535","0"
"L1367728","0"
"L5230919","0"
"L2424372","0"
"L6125963","0"
"L2687800","0"
"L3965331","0"
"L688798","0"
"L1392119","0"
"L1793010","0"
"L1816678","0"
"L2914205","0"
"L5128892","0"
"L329472","0"
"L1811768","0"
"L559908","0"
"L9019612","0"
"L1787340","0"
"L9884584","0"
"L1940751","0"
"L1038277","0"
"L821734","0"
"L444839","0"
"L2989827","0"
"L477047","0"
"L4140740","0"
"L4075045","0"
"L1338650","0"
"L796902","0"
"L1798629","0"
"L592300","0"
"L9979607","0"
"L1373631","0"
"L3577414","0"
"L5209295","0"
"L165143","0"
"L982148","0"
"L586165","0"
"L5969695","0"
"L687822","0"
"L199958","0"
"L6686851","0"
"L385839","0"
"L188886","0"
"L3139895","0"
"L5433892","0"
"L890086","0"
"L1478591","0"
"L10950476","0"
"L284148","0"
"L614068","0"
"L279859","0"
"L657485","0"
"L2298767","0"
"L1785364","0"
"L1452919","0"
"L2466984","0"
"L1396506","0"
"L1816643","0"
"L188940","0"
"L584304","0"
"L623005","0"
"L6705638","0"
"L5212443","0"
"L284155","0"
"L9915792","0"
"L1834695","0"
"L520701","0"
"L7990022","0"
"L429377","0"
"L1058047","0"
"L1671735","0"
"L4106399","0"
"L3282912","0"
"L617756","0"
"L1864121","0"
"L167248","0"
"L877936","0"
"L1092987","0"
"L2245549","0"
"L4168502","0"
"L1811767","0"
"L2987644","0"
"L1351565","0"
"L3136514","0"
"L6262596","0"
"L852391","0"
"L681809","0"
"L1814722","0"
"L1420164","0"
"L10183421","0"
"L584308","0"
"L9677609","0"
"L608685","0"
"L5415453","0"
"L7138310","0"
"L8063847","0"
"L582117","0"
"L890042","0"
"L2518285","0"
"L109207","0"
"L2988332","0"
"L5937124","0"
"L518788","0"
"L684010","0"
"L1808686","0"
"L1119161","0"
"L3572158","0"
"L2480167","0"
"L247676","0"
"L1742544","0"
"L860171","0"
"L2618901","0"
"L109247","0"
"L247672","0"
"L1063079","0"
"L3027962","0"
"L2418574","0"
"L2894991","0"
"L450465","0"
"L5462251","0"
"L2115569","0"
"L2656269","0"
"L4024523","0"
"L3830196","0"
"L486424","0"
"L358490","0"
"L5789895","0"
"L6866343","0"
"L1920781","0"
"L444840","0"
"L320659","0"
"L1793719","0"
"L2167041","0"
"L949459","0"
"L3393610","0"
"L5512772","0"
"L715919","0"
"L2988455","0"
"L5229238","0"
"L2466960","0"
"L2480239","0"
"L4024527","0"
"L10864044","0"
"L391319","0"
"L2438583","0"
"L3538953","0"
"L3018307","0"
"L685627","0"
"L10292070","0"
"L3619267","0"
"L4339097","0"
"L1816685","0"
"L6176798","0"
"L279857","0"
"L5122393","0"
"L2720549","0"
"L1425351","0"
"L1429652","0"
"L235476","0"
"L1283148","0"
"L3678863","0"
"L2466975","0"
"L6565947","0"
"L2457005","0"
"L613483","0"
"L10677522","0"
"L247679","0"
"L2572819","0"
"L4167196","0"
"L2320402","0"
"L1762175","0"
"L477594","0"
"L1888799","0"
"L3940687","0"
"L880325","0"
"L1638487","0"
"L1393166","0"
"L8088538","0"
"L992910","0"
"L1403484","0"
"L796909","0"
"L1118528","0"
"L502531","0"
"L2746518","0"
"L92439","0"
"L502466","0"
"L1336189","0"
"L611851","0"
"L279979","0"
"L385072","0"
"L519640","0"
"L1119975","0"
"L1846362","0"
"L1018494","0"
"L1096289","0"
"L2687808","0"
"L692462","0"
"L143222","0"
"L7936082","0"
"L7220359","0"
"L3827621","0"
"L1771796","0"
"L1785366","0"
"L1791705","0"
"L3635504","0"
"L8558253","0"
"L1785381","0"
"L4382245","0"
"L3548453","0"
"L209818","0"
"L211437","0"
"L1785369","0"
"L946628","0"
"L460674","0"
"L2620476","0"
"L744895","0"
"L283804","0"
"L555894","0"
"L2988302","0"
"L4494187","0"
"L6101408","0"
"L2438720","0"
"L1659428","0"
"L5488323","0"
"L671525","0"
"L1861549","0"
"L5936591","0"
"L3352964","0"
"L151656","0"
"L122947","0"
"L3511956","0"
"L1492129","0"
"L1099702","0"
"L4777296","0"
"L1628523","0"
"L884454","0"
"L1788997","0"
"L791193","0"
"L3612627","0"
"L2632899","0"
"L765029","0"
"L880326","0"
"L4300082","0"
"L1413893","0"
"L2647809","0"
"L4960623","0"
"L1263755","0"
"L4106864","0"
"L5521610","0"
"L3439363","0"
"L581828","0"
"L986280","0"
"L1446518","0"
"L152773","0"
"L2565586","0"
"L4447076","0"
"L10170140","0"
"L1255151","0"
"L5812368","0"
"L6297989","0"
"L3153083","0"
"L519918","0"
"L1815742","0"
"L833906","0"
"L4135364","0"
"L3261332","0"
"L1165787","0"
"L66","0"
"L1902982","0"
"L324290","0"
"L1816634","0"
"L866991","0"
"L923106","0"
"L1796450","0"
"L1867387","0"
"L635901","0"
"L11330912","0"
"L3516368","0"
"L2350787","0"
"L5869599","0"
"L715006","0"
"L444842","0"
"L624405","0"
"L490036","0"
"L516474","0"
"L154031","0"
"L2034931","0"
"L1575568","0"
"L3151880","0"
"L613794","0"
"L1099695","0"
"L1298009","0"
"L1465087","0"
"L3872478","0"
"L10920206","0"
"L839856","0"
"L468389","0"
"L2680286","0"
"L4195582","0"
"L6233802","0"
"L1461029","0"
"L1861398","0"
"L250510","0"
"L3246161","0"
"L1066163","0"
"L4138025","0"
"L3940692","0"
"L189035","0"
"L2687495","0"
"L279591","0"
"L614050","0"
"L872559","0"
"L1659399","0"
"L2851338","0"
"L251606","0"
"L474119","0"
"L1018912","0"
"L2179800","0"
"L683778","0"
"L2350512","0"
"L3524746","0"
"L2480238","0"
"L687781","0"
"L519787","0"
"L283594","0"
"L1341962","0"
"L1793018","0"
"L10823928","0"
"L1089906","0"
"L1607379","0"
"L715695","0"
"L2733652","0"
"L2170004","0"
"L1799563","0"
"L374210","0"
"L228433","0"
"L5188713","0"
"L1816707","0"
"L1393163","0"
"L3922875","0"
"L1349275","0"
"L1843449","0"
"L2096472","0"
"L1817967","0"
"L3148675","0"
"L3763514","0"
"L1058531","0"
"L1774913","0"
"L905660","0"
"L10813340","0"
"L3071833","0"
"L2060080","0"
"L1770439","0"
"L1346554","0"
"L2190729","0"
"L7230557","0"
"L5186198","0"
"L753961","0"
"L3355616","0"
"L827459","0"
"L1422631","0"
"L1815761","0"
"L2804738","0"
"L5682215","0"
"L1789049","0"
"L3890441","0"
"L1411973","0"
"L1340797","0"
"L4906797","0"
"L225833","0"
"L6116634","0"
"L9268266","0"
"L683848","0"
"L416552","0"
"L4206267","0"
"L10864054","0"
"L267460","0"
"L1791669","0"
"L2824993","0"
"L5714641","0"
"L1434497","0"
"L208929","0"
"L1813608","0"
"L8887606","0"
"L720461","0"
"L3137653","0"
"L4642270","0"
"L2172012","0"
"L1135132","0"
"L1060063","0"
"L235469","0"
"L8053073","0"
"L300770","0"
"L4029538","0"
"L725784","0"
"L508340","0"
"L476967","0"
"L1403459","0"
"L1413279","0"
"L521416","0"
"L3635509","0"
"L7273270","0"
"L715173","0"
"L2417018","0"
"L2030575","0"
"L8088524","0"
"L3514361","0"
"L3077639","0"
"L2656198","0"
"L7189946","0"
"L621862","0"
"L474155","0"
"L4326110","0"
"L1812560","0"
"L910281","0"
"L1440933","0"
"L1465357","0"
"L1108049","0"
"L2781702","0"
"L958539","0"
"L1813563","0"
"L616953","0"
"L1808996","0"
"L1410427","0"
"L663158","0"
"L4107901","0"
"L818565","0"
"L4897649","0"
"L251651","0"
"L3202017","0"
"L6587274","0"
"L290351","0"
"L747673","0"
"L4180824","0"
"L756886","0"
"L2699170","0"
"L2598864","0"
"L2720946","0"
"L738078","0"
"L571966","0"
"L3617360","0"
"L2374154","0"
"L3808016","0"
"L2994245","0"
"L5596580","0"
"L5150765","0"
"L1044216","0"
"L2471910","0"
"L519815","0"
"L1799555","0"
"L2620182","0"
"L958581","0"
"L4162351","0"
"L764689","0"
"L303563","0"
"L7364131","0"
"L389567","0"
"L1804663","0"
"L4663828","0"
"L4166625","0"
"L4077898","0"
"L7096846","0"
"L716945","0"
"L878545","0"
"L726104","0"
"L881487","0"
"L3944090","0"
"L753386","0"
"L298919","0"
"L765025","0"
"L3232578","0"
"L2501813","0"
"L2967435","0"
"L639147","0"
"L2593026","0"
"L591127","0"
"L2741557","0"
"L2557174","0"
"L300503","0"
"L6341510","0"
"L4991297","0"
"L2425084","0"
"L3523718","0"
"L10663777","0"
"L3119004","0"
"L503450","0"
"L1769940","0"
"L5870478","0"
"L1371037","0"
"L2686238","0"
"L3996063","0"
"L9305924","0"
"L510138","0"
"L285884","0"
"L10701030","0"
"L444485","0"
"L1302294","0"
"L189040","0"
"L845817","0"
"L688332","0"
"L445140","0"
"L1788995","0"
"L2785551","0"
"L5374434","0"
"L2028543","0"
"L8557460","0"
"L5137920","0"
"L1051989","0"
"L768910","0"
"L4426975","0"
"L3930626","0"
"L1055811","0"
"L6521329","0"
"L515447","0"
"L762722","0"
"L2197964","0"
"L653094","0"
"L5176890","0"
"L3047534","0"
"L1892177","0"
"L247470","0"
"L2872879","0"
"L2743386","0"
"L569268","0"
"L417328","0"
"L746516","0"
"L447506","0"
"L6013884","0"
"L8534693","0"
"L5746108","0"
"L5774679","0"
"L390915","0"
"L947342","0"
"L4025142","0"
"L762725","0"
"L438238","0"
"L1293803","0"
"L2850517","0"
"L11837884","0"
"L4636554","0"
"L681925","0"
"L2168225","0"
"L366758","0"
"L5496003","0"
"L1889719","0"
"L779589","0"
"L4490740","0"
"L128991","0"
"L208627","0"
"L632374","0"
"L5445633","0"
"L447759","0"
"L235844","0"
"L7678633","0"
"L224113","0"
"L8825994","0"
"L325926","0"
"L463785","0"
"L457627","0"
"L5496135","0"
"L1029457","0"
"L4072722","0"
"L4380490","0"
"L824801","0"
"L4773039","0"
"L8812047","0"
"L5932198","0"
"L273143","0"
"L1115971","0"
"L2078038","0"
"L633378","0"
"L387516","0"
"L5162198","0"
"L1291778","0"
"L2981518","0"
"L3480072","0"
"L4069023","0"
"L7949746","0"
"L3533156","0"
"L476154","0"
"L561812","0"
"L420641","0"
"L511190","0"
"L1995953","0"
"L365502","0"
"L129119","0"
"L5809917","0"
"L6806474","0"
"L10993045","0"
"L241811","0"
"L468376","0"
"L247545","0"
"L3676357","0"
"L4994772","0"
"L2700315","0"
"L241804","0"
"L685423","0"
"L9273919","0"
"L1575560","0"
"L578242","0"
"L3148302","0"
"L1434496","0"
"L3488305","0"
"L3021864","0"
"L987176","0"
"L1894099","0"
"L470794","0"
"L521123","0"
"L1552564","0"
"L5213342","0"
"L5290660","0"
"L7568503","0"
"L366434","0"
"L2901141","0"
"L3966635","0"
"L297830","0"
"L6362001","0"
"L1879842","0"
"L2057196","0"
"L4626006","0"
"L326735","0"
"L2575064","0"
"L4411182","0"
"L4169225","0"
"L762719","0"
"L1127408","0"
"L3137211","0"
"L1289044","0"
"L208734","0"
"L6686406","0"
"L265893","0"
"L9244648","0"
"L657779","0"
"L5414102","0"
"L4009229","0"
"L884122","0"
"L871696","0"
"L3217517","0"
"L1871755","0"
"L2252479","0"
"L505389","0"
"L387827","0"
"L3772402","0"
"L463084","0"
"L1204186","0"
"L1834773","0"
"L1524900","0"
"L3834054","0"
"L1839915","0"
"L2389491","0"
"L4999742","0"
"L4993233","0"
"L5518151","0"
"L1277000","0"
"L4919446","0"
"L8958542","0"
"L4117297","0"
"L1912725","0"
"L2755552","0"
"L972503","0"
"L8935434","0"
"L3297162","0"
"L8607014","0"
"L4024015","0"
"L4010842","0"
"L2180770","0"
"L1070593","0"
"L1325399","0"
"L1128883","0"
"L1325418","0"
"L1079446","0"
"L928365","0"
"L1000889","0"
"L4431604","0"
"L2100305","0"
"L2470369","0"
"L1070559","0"
"L1142270","0"
"L1070553","0"
"L1077419","0"
"L1078903","0"
"L1077383","0"
"L1079422","0"
"L1077098","0"
"L982332","0"
"L1122063","0"
"L5608558","0"
"L4220607","0"
"L5827005","0"
"L4789870","0"
"L5829572","0"
"L4948802","0"
"L4981903","0"
"L3387683","0"
"L3341587","0"
"L3349752","0"
"L4298708","0"
"L7165638","0"
"L4136057","0"
"L2207962","0"
"L4128390","0"
"L4476592","0"
"L3128021","0"
"L4043600","0"
"L1209816","0"
"L4314196","0"
"L8633186","0"
"L4775254","0"
"L2118922","0"
"L1271819","0"
"L4063779","0"
"L1272587","0"
"L1468190","0"
"L7986719","0"
"L2931785","0"
"L7505876","0"
"L1795910","0"
"L5505249","0"
"L1562636","0"
"L2092109","0"
"L456488","0"
"L3116444","0"
"L3245681","0"
"L1162231","0"
"L8204243","0"
"L1443087","0"
"L3255803","0"
"L3932258","0"
"L357169","0"
"L2397901","0"
"L1357808","0"
"L6441438","0"
"L2753168","0"
"L2816063","0"
"L6091318","0"
"L2284736","0"
"L3001048","0"
"L11142783","0"
"L7604464","0"
"L4377713","0"
"L3768415","0"
"L2694540","0"
"L3617471","0"
"L6210106","0"
"L4435383","0"
"L5197067","0"
"L5201704","0"
"L1819310","0"
"L7586363","0"
"L3001052","0"
"L7011636","0"
"L7764148","0"
"L5236184","0"
"L7986836","0"
"L1801094","0"
"L1616794","0"
"L2315343","0"
"L1616684","0"
"L5291134","0"
"L1616759","0"
"L5725532","0"
"L807023","0"
"L1119406","0"
"L6375222","0"
"L2078942","0"
"L11024818","0"
"L11420860","0"
"L7319957","0"
"L4338571","0"
"L6975157","0"
"L7922101","0"
"L4331807","0"
"L2842403","0"
"L6625066","0"
"L1776225","0"
"L357698","0"
"L1429659","0"
"L3283027","0"
"L4323391","0"
"L4023845","0"
"L5923857","0"
"L5075673","0"
"L793930","0"
"L2747329","0"
"L2677525","0"
"L297379","0"
"L166889","0"
"L3189445","0"
"L904299","0"
"L732460","0"
"L2401299","0"
"L3313568","0"
"L358330","0"
"L5210233","0"
"L3577962","0"
"L684445","0"
"L1773406","0"
"L8950719","0"
"L7806317","0"
"L8529665","0"
"L3255200","0"
"L3274809","0"
"L266968","0"
"L213800","0"
"L5120195","0"
"L6230191","0"
"L340662","0"
"L3599017","0"
"L2357285","0"
"L2463404","0"
"L4713317","0"
"L344645","0"
"L285879","0"
"L2706192","0"
"L5400265","0"
"L8870119","0"
"L520497","0"
"L6809939","0"
"L7202207","0"
"L480863","0"
"L10397983","0"
"L883165","0"
"L791432","0"
"L8362744","0"
"L3201854","0"
"L208199","0"
"L386162","0"
"L167923","0"
"L7167542","0"
"L304181","0"
"L5187626","0"
"L1484288","0"
"L628231","0"
"L618346","0"
"L2578926","0"
"L2524325","0"
"L3602278","0"
"L1096293","0"
"L268774","0"
"L1250520","0"
"L11634712","0"
"L4242190","0"
"L624633","0"
"L882726","0"
"L343087","0"
"L357707","0"
"L2862899","0"
"L2795730","0"
"L376539","0"
"L5268277","0"
"L473873","0"
"L166892","0"
"L7148136","0"
"L2736486","0"
"L6250931","0"
"L6593811","0"
"L6187690","0"
"L2069894","0"
"L1929879","0"
"L728862","0"
"L794184","0"
"L3788878","0"
"L341631","0"
"L7532432","0"
"L2855113","0"
"L2351134","0"
"L724372","0"
"L960568","0"
"L2116986","0"
"L4129613","0"
"L11323869","0"
"L3974568","0"
"L588572","0"
"L2480446","0"
"L11942059","0"
"L2911377","0"
"L7158140","0"
"L357324","0"
"L5788984","0"
"L2703188","0"
"L1817902","0"
"L6984865","0"
"L7155227","0"
"L279254","0"
"L2322258","0"
"L5278285","0"
"L1175884","0"
"L4404096","0"
"L883813","0"
"L10453094","0"
"L10784977","0"
"L4666345","0"
"L3547713","0"
"L1861335","0"
"L2015956","0"
"L3226454","0"
"L166237","0"
"L2904528","0"
"L2326285","0"
"L4294067","0"
"L3020627","0"
"L883140","0"
"L2743713","0"
"L7400500","0"
"L366246","0"
"L270642","0"
"L207899","0"
"L5278981","0"
"L6577501","0"
"L1470081","0"
"L2462363","0"
"L232994","0"
"L801499","0"
"L4898304","0"
"L3140067","0"
"L3638292","0"
"L3581309","0"
"L342119","0"
"L2604813","0"
"L4437135","0"
"L4798695","0"
"L3011078","0"
"L1743685","0"
"L4714060","0"
"L342356","0"
"L4174538","0"
"L3182334","0"
"L2324963","0"
"L2135892","0"
"L2853694","0"
"L3346648","0"
"L1504813","0"
"L882881","0"
"L3521005","0"
"L3558519","0"
"L909119","0"
"L3698784","0"
"L281325","0"
"L3216956","0"
"L2155703","0"
"L207900","0"
"L994622","0"
"L818036","0"
"L2806835","0"
"L3205959","0"
"L3504037","0"
"L2240274","0"
"L3500605","0"
"L6546009","0"
"L216969","0"
"L474069","0"
"L3082311","0"
"L3581291","0"
"L4227078","0"
"L8476413","0"
"L235257","0"
"L2877885","0"
"L2766217","0"
"L2771815","0"
"L4491835","0"
"L1599160","0"
"L11288652","0"
"L4016478","0"
"L1901783","0"
"L5178758","0"
"L2753466","0"
"L4901357","0"
"L6578287","0"
"L382077","0"
"L2636709","0"
"L364919","0"
"L10418607","0"
"L338025","0"
"L4239273","0"
"L1452070","0"
"L473882","0"
"L3302525","0"
"L6600010","0"
"L2213191","0"
"L207898","0"
"L3014577","0"
"L3620418","0"
"L4943089","0"
"L4200019","0"
"L3885826","0"
"L4970480","0"
"L10487940","0"
"L1094699","0"
"L4941571","0"
"L4893809","0"
"L3616896","0"
"L6484503","0"
"L10582245","0"
"L6276121","0"
"L921058","0"
"L6755726","0"
"L6582771","0"
"L1895681","0"
"L6308157","0"
"L1115701","0"
"L1118709","0"
"L10930414","0"
"L2453940","0"
"L651186","0"
"L5752046","0"
"L1490366","0"
"L3961129","0"
"L6709546","0"
"L1423542","0"
"L3575289","0"
"L4176331","0"
"L298485","0"
"L1864984","0"
"L3171880","0"
"L1526657","0"
"L2675303","0"
"L4689078","0"
"L2727443","0"
"L3481305","0"
"L374235","0"
"L2675307","0"
"L1145147","0"
"L792730","0"
"L5829689","0"
"L2104283","0"
"L2036946","0"
"L9806198","0"
"L766466","0"
"L526672","0"
"L4635549","0"
"L1860777","0"
"L1824125","0"
"L2506821","0"
"L10283786","0"
"L1163587","0"
"L4145377","0"
"L2694943","0"
"L11209310","0"
"L8511300","0"
"L928266","0"
"L3726306","0"
"L4861290","0"
"L4145360","0"
"L621263","0"
"L1961910","0"
"L2726670","0"
"L2697026","0"
"L1014427","0"
"L388494","0"
"L1789802","0"
"L4349776","0"
"L1534335","0"
"L876447","0"
"L1846994","0"
"L1489470","0"
"L8018429","0"
"L947335","0"
"L1136228","0"
"L2985785","0"
"L9210382","0"
"L2914899","0"
"L10034456","0"
"L8414922","0"
"L2840417","0"
"L4566255","0"
"L1918176","0"
"L2675319","0"
"L2794074","0"
"L685081","0"
"L626599","0"
"L895338","0"
"L3556560","0"
"L462620","0"
"L9404414","0"
"L454613","0"
"L991150","0"
"L985755","0"
"L623139","0"
"L5131547","0"
"L9025485","0"
"L1902335","0"
"L678939","0"
"L4145495","0"
"L5129819","0"
"L2156802","0"
"L374281","0"
"L693302","0"
"L2107059","0"
"L4556183","0"
"L3266022","0"
"L389737","0"
"L5615152","0"
"L2694888","0"
"L5535905","0"
"L2795407","0"
"L2487619","0"
"L5263638","0"
"L4689025","0"
"L1142116","0"
"L5410926","0"
"L2647452","0"
"L301020","0"
"L2676444","0"
"L4479470","0"
"L2694764","0"
"L4445310","0"
"L4616308","0"
"L10480798","0"
"L3565687","0"
"L2709811","0"
"L322126","0"
"L3624701","0"
"L6448495","0"
"L2101641","0"
"L1568738","0"
"L251209","0"
"L995547","0"
"L299938","0"
"L2380893","0"
"L1010953","0"
"L2862411","0"
"L888640","0"
"L276900","0"
"L999164","0"
"L9977489","0"
"L1871511","0"
"L1807326","0"
"L677743","0"
"L2675312","0"
"L2176449","0"
"L384255","0"
"L11106190","0"
"L2132642","0"
"L275577","0"
"L675320","0"
"L2172582","0"
"L481763","0"
"L6720451","0"
"L3904389","0"
"L1929766","0"
"L196159","0"
"L7519579","0"
"L452571","0"
"L344388","0"
"L7061789","0"
"L821708","0"
"L2744906","0"
"L9355467","0"
"L2334657","0"
"L298193","0"
"L349594","0"
"L481358","0"
"L355590","0"
"L692487","0"
"L9348407","0"
"L8204510","0"
"L342722","0"
"L338913","0"
"L386711","0"
"L344506","0"
"L4901323","0"
"L4895704","0"
"L340009","0"
"L1072312","0"
"L519672","0"
"L4684832","0"
"L1906109","0"
"L5490668","0"
"L5257599","0"
